"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
152012016,15201,2016,"OK0551400","OK0551400","","N","N",,"I","NICOMA PARK","NICOMA PARK","Nicoma Park","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2483,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152022016,15202,2016,"OK0551500","OK0551500","","N","N",,"I","SPENCER","SPENCER","Spencer","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4049,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152032016,15203,2016,"OK0551600","OK0551600","","N","N",,"I","FOREST PARK","FOREST PARK","Forest Park","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1089,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,2,3,0,0,01-JAN-08,01-MAR-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152052016,15205,2016,"OK0551800","OK0551800","","N","N",,"I","UNIV OF OK: HEALTH SC CT","UNIV OF OK: HEALTH SC CT","University of Oklahoma:","Health Sciences Center","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",36,15,51,3,6,9,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152072016,15207,2016,"OK0552100","OK0552100","","N","N",,"I","VALLEY BROOK","VALLEY BROOK","Valley Brook","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",784,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,2,10,0,4,4,0,0,01-JAN-08,01-SEP-14,01-DEC-14,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152082016,15208,2016,"OK0552200","OK0552200","","N","N",,"I","PUTNAM CITY CAMPUS","PUTNAM CITY CAMPUS","Putnam City Campus","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Other",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",11,2,13,1,2,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152102016,15210,2016,"OK0554300","OK0554300","","N","N",,"I","OKLAHOMA CITY UNIVERSITY","OKLAHOMA CITY UNIVERSITY","Oklahoma City University","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,1,7,2,3,5,0,0,01-JAN-08,01-NOV-09,01-DEC-10,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152112016,15211,2016,"OK0560000","OK0560000","","N","N",,"I","OKMULGEE","OKMULGEE","Okmulgee","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",17339,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",15,0,15,1,1,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152122016,15212,2016,"OK0560100","OK0560100","","N","N",,"I","HENRYETTA","HENRYETTA","Henryetta","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",5732,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,2,14,0,4,4,0,0,01-JAN-08,01-JUN-11,01-AUG-11,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152142016,15214,2016,"OK0560400","OK0560400","","N","N",,"I","BEGGS","BEGGS","Beggs","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1242,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,1,5,0,2,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152152016,15215,2016,"OK0560600","OK0560600","","N","N",,"I","DEWAR","DEWAR","Dewar","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",866,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152162016,15216,2016,"OK0561100","OK0561100","","N","N",,"I","MORRIS","MORRIS","Morris","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1458,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152172016,15217,2016,"OK0561600","OK0561600","","N","N",,"I","OK STATE UNIV: OKMULGEE","OK STATE UNIV: OKMULGEE","Oklahoma State University:","Okmulgee","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152192016,15219,2016,"OK0570000","OK0570000","","N","N",,"I","OSAGE","OSAGE","Osage","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",25889,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",37,13,50,3,20,23,0,0,01-JAN-08,01-SEP-11,01-NOV-11,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152202016,15220,2016,"OK0570100","OK0570100","","N","N",,"I","BARNSDALL","BARNSDALL","Barnsdall","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1203,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-JUN-15,01-APR-16,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152212016,15221,2016,"OK0570200","OK0570200","","N","N",,"I","FAIRFAX","FAIRFAX","Fairfax","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1344,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,2,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152222016,15222,2016,"OK0570300","OK0570300","","N","N",,"I","HOMINY","HOMINY","Hominy","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3499,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,0,4,0,4,4,0,0,01-JAN-08,01-SEP-11,01-NOV-11,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152232016,15223,2016,"OK0570400","OK0570400","","N","N",,"I","PAWHUSKA","PAWHUSKA","Pawhuska","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3590,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,4,5,0,0,01-JAN-08,01-MAY-13,01-SEP-13,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152282016,15228,2016,"OK0580100","OK0580100","","N","N",,"I","COMMERCE","COMMERCE","Commerce","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2486,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",4,0,4,0,0,0,0,0,01-JAN-08,01-SEP-16,01-JUL-17,,,,"N","OTTAWA","Non-MSA","Y","N","Y"
152292016,15229,2016,"OK0580200","OK0580200","","N","N",,"I","MIAMI","MIAMI","Miami","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",13620,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",28,2,30,1,7,8,0,0,01-JAN-08,01-AUG-12,01-JAN-13,,,,"N","OTTAWA","Non-MSA","Y","Y","Y"
152322016,15232,2016,"OK0581400","OK0581400","","N","N",,"I","WYANDOTTE NATION","WYANDOTTE NATION","Wyandotte Nation","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,0,2,2,0,0,01-JAN-08,01-JAN-12,01-SEP-12,,,,"N","","Non-MSA","Y","Y","Y"
152362016,15236,2016,"OK0590200","OK0590200","","N","N",,"I","PAWNEE","PAWNEE","Pawnee","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2153,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,1,6,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PAWNEE","Tulsa, OK","Y","Y","Y"
152392016,15239,2016,"OK0600000","OK0600000","","N","N",,"I","PAYNE","PAYNE","Payne","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",19483,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",36,38,74,0,17,17,0,0,01-JAN-08,01-NOV-11,01-JAN-12,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152402016,15240,2016,"OK0600100","OK0600100","","N","N",,"I","CUSHING","CUSHING","Cushing","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",7874,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,2,16,2,5,7,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152412016,15241,2016,"OK0600200","OK0600200","","N","N",,"I","STILLWATER","STILLWATER","Stillwater","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",49637,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",66,14,80,6,25,31,0,0,01-JAN-08,01-MAY-13,01-SEP-13,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152422016,15242,2016,"OK0600300","OK0600300","","N","N",,"I","YALE","YALE","Yale","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1222,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152442016,15244,2016,"OK0600600","OK0600600","","N","N",,"I","PERKINS","PERKINS","Perkins","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2862,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152472016,15247,2016,"OK0610000","OK0610000","","N","N",,"I","PITTSBURG","PITTSBURG","Pittsburg","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",20446,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",13,5,18,1,7,8,0,0,01-JAN-08,01-OCT-12,01-JAN-13,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152482016,15248,2016,"OK0610100","OK0610100","","N","N",,"I","HARTSHORNE","HARTSHORNE","Hartshorne","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1997,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152492016,15249,2016,"OK0610200","OK0610200","","N","N",,"S","MCALESTER","MCALESTER","McAlester","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",18300,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",45,1,46,0,2,2,0,0,01-JAN-08,,,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152502016,15250,2016,"OK0611400","OK0611400","","N","N",,"I","HAILEYVILLE","HAILEYVILLE","Haileyville","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",773,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-FEB-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","N","Y"
152502016,15250,2016,"OK0611400","OK0611400","","N","N",,"I","HAILEYVILLE","HAILEYVILLE","Haileyville","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",773,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-FEB-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152512016,15251,2016,"OK0611700","OK0611700","","N","N",,"I","KIOWA","KIOWA","Kiowa","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",688,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","N","Y"
152522016,15252,2016,"OK0611800","OK0611800","","N","N",,"I","KREBS","KREBS","Krebs","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1958,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,2,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152542016,15254,2016,"OK0612300","OK0612300","","N","N",,"I","MCALESTER PUBLIC SCHOOLS","MCALESTER PUBLIC SCHOOLS","McAlester Public Schools","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Other",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152572016,15257,2016,"OK0620300","OK0620300","","N","N",,"I","ALLEN","ALLEN","Allen","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",935,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-JUL-08,01-JAN-09,,,,"N","HUGHES; PONTOTOC","Non-MSA","Y","Y","Y"
152582016,15258,2016,"OK0621400","OK0621400","","N","N",,"I","STONEWALL","STONEWALL","Stonewall","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",475,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,1,0,1,0,0,01-JAN-08,01-NOV-08,01-JAN-09,,,,"N","PONTOTOC","Non-MSA","Y","Y","Y"
152592016,15259,2016,"OK0621600","OK0621600","","N","N",,"I","EAST CENTRAL UNIVERSITY","EAST CENTRAL UNIVERSITY","East Central University","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PONTOTOC","Non-MSA","Y","Y","Y"
152602016,15260,2016,"OK0630000","OK0630000","","N","N",,"I","POTTAWATOMIE","POTTAWATOMIE","Pottawatomie","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",28333,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",24,0,24,1,4,5,0,0,01-JAN-08,01-OCT-16,01-DEC-16,,,,"N","POTTAWATOMIE","Non-MSA","Y","Y","Y"
152622016,15262,2016,"OK0630200","OK0630200","","N","N",,"I","TECUMSEH","TECUMSEH","Tecumseh","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",6662,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,1,1,2,0,0,01-JAN-08,01-JUL-12,01-SEP-12,,,,"N","POTTAWATOMIE","Non-MSA","Y","Y","Y"
152632016,15263,2016,"OK0631300","OK0631300","","N","N",,"I","MAUD","MAUD","Maud","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1079,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",4,0,4,0,0,0,0,0,01-JAN-08,01-JAN-16,01-APR-17,,,,"N","SEMINOLE; POTTAWATOMIE","Non-MSA","Y","N","Y"
152642016,15264,2016,"OK0631400","OK0631400","","N","N",,"I","MCLOUD","MCLOUD","McLoud","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4633,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,2,1,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","POTTAWATOMIE","Non-MSA","Y","Y","Y"
152652016,15265,2016,"OK0632100","OK0632100","","N","N",,"S","KICKAPOO TRIBAL","KICKAPOO TRIBAL","Kickapoo Tribal","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",13,0,13,0,1,1,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","Y","Y"
152662016,15266,2016,"OK0632200","OK0632200","","N","N",,"S","CITIZEN POTAWATOMI NATIO","CITIZEN POTAWATOMI NATION","Citizen Potawatomi Nation","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",25,3,28,3,10,13,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","Y","Y"
152682016,15268,2016,"OK0640000","OK0640000","","N","N",,"I","PUSHMATAHA","PUSHMATAHA","Pushmataha","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",7926,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,1,4,0,0,0,0,0,01-JAN-08,01-JAN-13,01-APR-13,,,,"N","PUSHMATAHA","Non-MSA","Y","Y","Y"
152692016,15269,2016,"OK0640100","OK0640100","","N","N",,"I","ANTLERS","ANTLERS","Antlers","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2336,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,2,6,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PUSHMATAHA","Non-MSA","Y","Y","Y"
152702016,15270,2016,"OK0640300","OK0640300","","N","N",,"I","CLAYTON","CLAYTON","Clayton","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",790,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PUSHMATAHA","Non-MSA","Y","Y","Y"
152712016,15271,2016,"OK0650000","OK0650000","","N","N",,"I","ROGER MILLS","ROGER MILLS","Roger Mills","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",3800,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,1,9,0,4,4,0,0,01-JAN-08,01-APR-11,01-JUN-11,,,,"N","ROGER MILLS","Non-MSA","Y","Y","Y"
152772016,15277,2016,"OK0660400","OK0660400","","N","N",,"I","CHELSEA","CHELSEA","Chelsea","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1970,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","ROGERS","Tulsa, OK","Y","Y","Y"
152792016,15279,2016,"OK0660700","OK0660700","","N","N",,"I","OOLOGAH","OOLOGAH","Oologah","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1185,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-08,01-JUN-12,01-AUG-12,,,,"N","ROGERS","Tulsa, OK","Y","Y","Y"
152792016,15279,2016,"OK0660700","OK0660700","","N","N",,"I","OOLOGAH","OOLOGAH","Oologah","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1185,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-08,01-JUN-12,01-AUG-12,,,,"N","ROGERS","Tulsa, OK","Y","N","Y"
152812016,15281,2016,"OK0661500","OK0661500","","N","N",,"I","VERDIGRIS","VERDIGRIS","Verdigris","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4428,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",3,0,3,1,1,2,0,0,01-JAN-08,01-OCT-08,01-JAN-09,,,,"N","ROGERS","Tulsa, OK","Y","Y","Y"
